TRANSACT_TYPE,OWNTYPE,BEDROOM_NUM,PRICE_PER_UNIT_AREA,FURNISH,FACING,AGE,TOTAL_FLOOR,PRICE_SQFT,AREA,PRICE,TOTAL_LANDMARK_COUNT,BALCONY_NUM,FLOOR_NUM,CARPET_SQFT,BUILTUP_SQFT,SUPER_SQFT,side,latitude,longitude,society,preference,type,AmenityScore
1.0,1,2.0,3128.0,2,7,2,5.0,3128.0,879 sq.ft.,27.5 L,27.0,1.0,5.0,,,,1,22.64271,88.466433,ideal abasan,2,2,120.69999999999999
1.0,1,2.0,6138.0,2,7,2,10.0,6138.0,1010 sq.ft.,62 L,30.0,1.0,10.0,,,,1,22.572205,88.46655,ideal enclave,2,2,97.69999999999999
1.0,1,3.0,5454.0,2,7,1,10.0,5454.0,1320 sq.ft.,72 L,29.0,1.0,5.0,,,,1,22.632527,88.464186,purti star,2,2,110.89999999999998
1.0,1,3.0,5733.0,2,3,1,10.0,5733.0,1221 sq.ft.,70 L,29.0,1.0,4.0,,,,1,22.632527,88.464186,purti star,2,2,104.59999999999998
1.0,1,2.0,3078.0,2,7,2,5.0,3078.0,877 sq.ft.,27 L,27.0,1.0,5.0,,,,1,22.64271,88.466433,ideal abasan,2,2,120.69999999999999
1.0,1,3.0,3937.0,2,8,1,5.0,3937.0,1143 sq.ft.,45 L,18.0,1.0,2.0,,,,2,22.647651,88.46087,aspirations harmony,2,2,107.6
0.0,0,3.0,11.0,2,8,1,5.0,11.0,1143 sq.ft.,"13,001",18.0,1.0,2.0,,,,2,22.647651,88.46087,aspirations harmony,1,2,103.59999999999998
1.0,1,3.0,3811.0,2,7,2,5.0,3811.0,1102 sq.ft.,42 L,27.0,1.0,4.0,,,,1,22.64271,88.466433,ideal abasan,2,2,111.49999999999999
0.0,0,3.0,11.0,2,8,1,5.0,11.0,1139 sq.ft.,"13,000",18.0,1.0,2.0,,,,1,22.647651,88.46087,aspirations harmony,1,2,103.59999999999998
1.0,1,3.0,3937.0,2,8,1,5.0,3937.0,1143 sq.ft.,45 L,18.0,1.0,2.0,,,,1,22.647651,88.46087,aspirations harmony,2,2,107.6
1.0,1,3.0,3727.0,2,2,2,5.0,3727.0,1100 sq.ft.,41 L,35.0,1.0,4.0,,,,1,22.6006912,88.4694535,ideal abasan,2,2,61.5
1.0,1,2.0,3430.0,2,3,2,5.0,3430.0,860 sq.ft.,29.5 L,27.0,1.0,4.0,,,,1,22.64271,88.466433,ideal abasan,2,2,61.5
1.0,1,4.0,5173.0,2,3,2,6.0,5173.0,1701 sq.ft.,88 L,49.0,2.0,6.0,,,,2,22.603695,88.4142122,loharuka greenwoods premium,2,2,106.49999999999999
1.0,1,,81250.0,0,3,0,,81250.0,11519 sq.ft.,13 L,18.0,0.0,0.0,,,11519.99990784,3,22.44792,88.40389,,2,3,0.0
1.0,1,10.0,9458333.0,2,3,3,3.0,9458333.0,1727 sq.ft.,2.27 Cr,50.0,3.0,0.0,,,1727.999986176,3,22.495,88.372,,2,0,7.8
1.0,1,2.0,3372.0,2,6,2,5.0,3372.0,875 sq.ft.,29.51 L,35.0,1.0,1.0,,,,1,22.6006912,88.4694535,ideal abasan,2,2,97.29999999999998
1.0,1,3.0,3440.0,2,2,2,5.0,3440.0,1250 sq.ft.,43 L,7.0,1.0,3.0,,,,1,22.638817,88.472984,aspira aashiyana,2,2,97.29999999999998
1.0,1,2.0,3372.0,2,2,2,5.0,3372.0,860 sq.ft.,29 L,27.0,1.0,4.0,,,,1,22.64271,88.466433,ideal abasan,2,2,120.69999999999999
1.0,1,3.0,5733.0,2,5,2,10.0,5733.0,1221 sq.ft.,70 L,29.0,1.0,4.0,,,,1,22.632527,88.464186,purti star,2,2,104.59999999999998
0.0,0,3.0,11.0,2,8,1,5.0,11.0,1140 sq.ft.,"13,000",23.0,1.0,2.0,,,,1,22.645529,88.460705,aspirations harmony,1,2,103.59999999999998
1.0,1,3.0,3943.0,2,8,1,5.0,3943.0,1141 sq.ft.,45 L,23.0,1.0,2.0,,,,1,22.645529,88.460705,aspirations harmony,2,2,103.59999999999998
0.0,0,3.0,11.0,2,8,1,5.0,11.0,1141 sq.ft.,"13,000",23.0,1.0,2.0,,,,1,22.645529,88.460705,aspirations harmony,1,2,97.29999999999998
1.0,1,2.0,4524.0,2,5,1,4.0,4524.0,884 sq.ft.,40 L,49.0,1.0,4.0,,,,3,22.495552,88.40255,on request,2,2,43.2
0.0,0,1.0,28.0,4,5,2,3.0,28.0,500 sq.ft.,"14,000",50.0,0.0,0.0,,,,3,22.5047908,88.3980077,on request ,1,2,33.7
0.0,0,1.0,5.0,4,4,3,1.0,5.0,300 sq.ft.,"1,500/Bed",49.0,0.0,0.0,,,300.0,3,22.536025,88.35469,78 anandapur ,0,0,7.8
0.0,0,1.0,15.0,1,2,1,4.0,15.0,300 sq.ft.,"4,500/Bed",,0.0,4.0,300.0,,,2,0.0,0.0,block c,0,2,0.0
0.0,0,3.0,12.0,4,2,3,1.0,12.0,416 sq.ft.,"5,000/Bed",50.0,1.0,0.0,416.0,,,3,22.479414,88.3355732,,0,0,0.0
1.0,1,2.0,3900.0,2,1,6,3.0,3900.0,705 sq.ft.,27.5 L,22.0,1.0,2.0,,,,3,22.448466,88.3749395,dev apartment,2,2,30.2
1.0,1,2.0,3908.0,2,5,1,3.0,3908.0,742 sq.ft.,29 L,34.0,1.0,2.0,,,,3,22.48234,88.41252,shivaya 742,2,2,37.6
1.0,1,1.0,3420.0,0,2,1,12.0,3420.0,402 sq.ft.,13.75 L,15.0,1.0,0.0,,,,3,22.4978086,88.3093517,greenfield city,2,2,18.2
1.0,1,2.0,4000.0,2,3,1,4.0,4000.0,961 sq.ft.,38.44 L,34.0,1.0,3.0,,,,3,22.48234,88.41252,shivaya 961,2,2,44.699999999999996
1.0,1,3.0,3849.0,2,5,1,3.0,3849.0,1156 sq.ft.,44.5 L,34.0,2.0,3.0,,,,3,22.48234,88.41252,shivaya 1156,2,2,30.6
1.0,1,3.0,4099.0,2,7,1,4.0,4099.0,1283 sq.ft.,52.6 L,34.0,1.0,2.0,,,,3,22.48234,88.41252,shivaya 1283,2,2,30.6
1.0,1,3.0,4099.0,2,5,1,4.0,4099.0,1277 sq.ft.,52.35 L,34.0,1.0,3.0,,,,3,22.48234,88.41252,shivaya 1277,2,2,31.7
1.0,1,3.0,4100.0,2,8,1,4.0,4100.0,1250 sq.ft.,51.25 L,34.0,1.0,3.0,,,,3,22.48234,88.41252,shivaya 1250,2,2,37.6
1.0,1,2.0,3849.0,2,7,1,3.0,3849.0,1006 sq.ft.,38.73 L,34.0,1.0,1.0,,,,3,22.48234,88.41252,shivaya 1006,2,2,37.6
1.0,1,3.0,3850.0,2,7,1,3.0,3850.0,1170 sq.ft.,45.04 L,34.0,1.0,3.0,,,,3,22.48234,88.41252,shivaya 1170 lake,2,2,37.6
1.0,1,3.0,3898.0,2,7,1,4.0,3898.0,1163 sq.ft.,45.34 L,34.0,1.0,2.0,,,,3,22.48234,88.41252,shivaya 1163,2,2,30.6
1.0,1,3.0,3895.0,2,8,1,3.0,3895.0,1101 sq.ft.,42.89 L,34.0,1.0,2.0,,,,3,22.48234,88.41252,shivaya 1101,2,2,37.6
1.0,1,3.0,4203.0,2,8,5,3.0,4203.0,1059 sq.ft.,44.51 L,34.0,1.0,1.0,,,,3,22.48234,88.41252,shivaya 1059,2,2,37.6
1.0,1,3.0,3862.0,2,7,1,4.0,3862.0,1160 sq.ft.,44.8 L,34.0,1.0,3.0,,,,3,22.48234,88.41252,shivaya 1160,2,2,44.699999999999996
1.0,1,2.0,3371.0,2,8,2,3.0,3371.0,949 sq.ft.,32 L,34.0,0.0,3.0,,,,3,22.48234,88.41252,shivaya 949 ,2,2,37.6
1.0,1,2.0,4000.0,2,8,1,3.0,4000.0,817 sq.ft.,32.68 L,34.0,1.0,2.0,,,,3,22.48234,88.41252,shivaya 817,2,2,37.6
1.0,1,2.0,3064.0,2,7,1,4.0,3064.0,832 sq.ft.,25.5 L,25.0,1.0,3.0,,,,2,22.706118,88.368546,meera apartment,2,2,29.8
1.0,1,2.0,3068.0,2,7,1,4.0,3068.0,844 sq.ft.,25.9 L,25.0,1.0,2.0,,,,2,22.706118,88.368546,meera apartment,2,2,29.8
1.0,1,3.0,3338.0,2,7,1,4.0,3338.0,1046 sq.ft.,34.92 L,25.0,2.0,2.0,,,,2,22.706118,88.368546,shyam kunj apartment,2,2,29.8
1.0,1,2.0,3070.0,2,8,1,4.0,3070.0,821 sq.ft.,25.21 L,25.0,1.0,3.0,,,,2,22.706118,88.368546,meera apartnent,2,2,20.3
1.0,1,2.0,2557.0,4,7,1,4.0,2557.0,870 sq.ft.,22.25 L,25.0,1.0,0.0,,,,2,22.706118,88.368546,shibalik apartment,2,2,29.8
1.0,1,1.0,2819.0,2,8,1,4.0,2819.0,532 sq.ft.,15 L,24.0,1.0,0.0,,,,2,22.712215,88.36987,mera apartment,2,2,29.8
1.0,1,2.0,2744.0,2,2,1,4.0,2744.0,665 sq.ft.,18.25 L,23.0,1.0,0.0,,,,2,22.710316,88.36881,meera apartment,2,2,29.8
1.0,1,2.0,2682.0,2,7,1,4.0,2682.0,699 sq.ft.,18.75 L,23.0,1.0,0.0,,,,2,22.710316,88.36881,shibalaya apartment,2,2,22.4
1.0,1,2.0,3800.0,2,8,1,2.0,3800.0,776 sq.ft.,29.49 L,25.0,0.0,0.0,,,,3,22.487628,88.4184234,shivaya 776,2,2,13.7
1.0,1,2.0,3798.0,2,5,1,3.0,3798.0,740 sq.ft.,28.11 L,29.0,1.0,3.0,,,,3,22.4860331,88.4160005,shivaya 740,2,2,30.6
1.0,1,3.0,3854.0,2,1,1,4.0,3854.0,1072 sq.ft.,41.32 L,34.0,1.0,1.0,,,,3,22.48234,88.41252,shivaya 1072,2,2,37.6
1.0,1,2.0,4000.0,2,2,1,4.0,4000.0,636 sq.ft.,25.44 L,32.0,0.0,3.0,,,,3,22.4804555,88.4149284,shivaya 636 moni,2,2,37.6
1.0,1,3.0,3903.0,2,7,1,4.0,3903.0,1142 sq.ft.,44.58 L,32.0,1.0,1.0,,,,3,22.4802797,88.4151585,shivaya 1142 ,2,2,37.6
1.0,1,2.0,3800.0,2,2,1,3.0,3800.0,1100 sq.ft.,41.8 L,,1.0,2.0,0.0,0.0,0.0,3,22.48234,88.41252,shivaya 1100,2,2,0.0
1.0,1,2.0,3801.0,2,8,1,3.0,3801.0,774 sq.ft.,29.42 L,27.0,1.0,3.0,,,,3,22.4819989,88.4156037,shivaya 774 lake,2,2,37.6
1.0,1,3.0,6451.0,2,5,1,4.0,6451.0,1240 sq.ft.,80 L,47.0,1.0,4.0,,,,3,22.501139,88.406038,shivaya 1240,2,2,37.6
1.0,1,3.0,6451.0,2,8,1,4.0,6451.0,1240 sq.ft.,80 L,50.0,1.0,1.0,,,,3,22.4982976,88.394025,shivaya 1240,2,2,37.6
1.0,1,2.0,3839.0,2,5,1,3.0,3839.0,743 sq.ft.,28.53 L,34.0,1.0,2.0,,,,3,22.48234,88.41252,shivaya 743,2,2,30.6
1.0,1,2.0,3283.0,2,5,1,4.0,3283.0,820 sq.ft.,26.92 L,25.0,1.0,1.0,,,,2,22.706404,88.368744,"shyam kunja, new booking",2,2,29.8
1.0,1,3.0,3291.0,2,3,1,4.0,3291.0,1045 sq.ft.,34.4 L,25.0,2.0,1.0,,,,2,22.706404,88.368744,"shyam kunja, new booking",2,2,20.3
1.0,1,2.0,3277.0,2,2,1,4.0,3277.0,845 sq.ft.,27.69 L,25.0,1.0,1.0,,,,2,22.706404,88.368744,shyam kunja,2,2,29.8
1.0,1,2.0,3282.0,2,3,1,4.0,3282.0,820 sq.ft.,26.92 L,25.0,1.0,4.0,,,,2,22.706404,88.368744,"shyam kunja, new booking",2,2,29.8
1.0,1,3.0,3292.0,2,3,1,4.0,3292.0,1045 sq.ft.,34.4 L,25.0,2.0,4.0,,,,2,22.706404,88.368744,"shyam kunja, new booking",2,2,29.8
1.0,1,2.0,3276.0,2,2,1,4.0,3276.0,850 sq.ft.,27.85 L,25.0,1.0,2.0,,,,2,22.706236,88.36889,"shyam kunja, new booking",2,2,29.8
1.0,1,2.0,3326.0,2,2,1,4.0,3326.0,850 sq.ft.,28.28 L,25.0,1.0,3.0,,,,2,22.706709,88.368866,"shyam kunja, new booking",2,2,29.8
1.0,1,2.0,3282.0,2,3,1,4.0,3282.0,820 sq.ft.,26.92 L,25.0,1.0,2.0,,,,2,22.706709,88.368866,"shyam kunja, new booking",2,2,29.8
1.0,1,3.0,3291.0,2,3,1,4.0,3291.0,1045 sq.ft.,34.4 L,25.0,2.0,2.0,,,,2,22.706236,88.36889,shyam kunja,2,2,29.8
1.0,1,2.0,3990.0,2,6,1,4.0,3990.0,829 sq.ft.,33.08 L,27.0,1.0,3.0,,,,3,22.4819989,88.4156037,shivaya 829 moni,2,2,44.699999999999996
1.0,1,2.0,3800.0,2,7,1,2.0,3800.0,717 sq.ft.,27.25 L,34.0,1.0,1.0,,,,3,22.48234,88.41252,shivaya 717,2,2,13.7
1.0,1,1.0,3325.0,2,1,1,4.0,3325.0,570 sq.ft.,18.96 L,25.0,1.0,2.0,,,,2,22.706638,88.36882,"shyam kunja, new booking",2,2,29.8
1.0,1,2.0,3332.0,2,5,1,4.0,3332.0,820 sq.ft.,27.33 L,25.0,1.0,2.0,,,,2,22.706638,88.36882,shyam kunja,2,2,29.8
1.0,1,3.0,3303.0,2,2,1,4.0,3303.0,1045 sq.ft.,34.52 L,25.0,2.0,1.0,,,,2,22.706482,88.368835,shyam kunja,2,2,29.8
1.0,1,2.0,3326.0,2,7,1,4.0,3326.0,850 sq.ft.,28.27 L,25.0,1.0,1.0,,,,2,22.706638,88.36882,shyam kunja,2,2,29.8
1.0,1,2.0,2614.0,4,7,1,4.0,2614.0,870 sq.ft.,22.75 L,25.0,1.0,0.0,,,,2,22.706482,88.368835,shivalik apartment,2,2,29.8
1.0,1,2.0,3344.0,4,7,1,4.0,3344.0,770 sq.ft.,25.75 L,25.0,1.0,0.0,,,,2,22.69924,88.38115,pioneer skylark 3,2,2,29.8
1.0,1,2.0,3348.0,4,3,1,4.0,3348.0,755 sq.ft.,25.28 L,25.0,1.0,0.0,,,,2,22.706314,88.37029,pioneer skylark 3,2,2,29.8
1.0,1,2.0,4000.0,2,2,1,4.0,4000.0,667 sq.ft.,26.68 L,34.0,0.0,2.0,,,,3,22.48234,88.41252,shivaya 667 prince,2,2,37.6
1.0,1,3.0,4050.0,2,2,1,4.0,4050.0,1095 sq.ft.,44.35 L,30.0,1.0,4.0,,,,3,22.48304,88.41451,shivaya 1095,2,2,37.6
1.0,1,3.0,4049.0,2,5,1,4.0,4049.0,952 sq.ft.,38.55 L,30.0,1.0,3.0,,,,3,22.48304,88.41451,shivaya 952,2,2,37.6
1.0,1,2.0,4000.0,2,5,1,4.0,4000.0,692 sq.ft.,27.68 L,30.0,1.0,3.0,,,,3,22.48304,88.41451,shivaya 692 prince,2,2,37.6
1.0,1,2.0,4004.0,2,7,1,3.0,4004.0,819 sq.ft.,32.8 L,26.0,1.0,2.0,,,,3,22.484125,88.41665,shivaya 819,2,2,37.6
1.0,1,2.0,3799.0,2,7,1,3.0,3799.0,801 sq.ft.,30.43 L,,1.0,3.0,0.0,0.0,0.0,3,22.48234,88.41252,shivaya 801,2,2,0.0
1.0,1,3.0,4200.0,2,8,5,3.0,4200.0,1060 sq.ft.,44.52 L,34.0,1.0,2.0,,,,3,22.48234,88.41252,shivaya 1060,2,2,37.6
1.0,1,2.0,3350.0,2,8,2,3.0,3350.0,955 sq.ft.,32 L,34.0,0.0,3.0,,,,3,22.48234,88.41252,shivaya 955 renuka,2,2,23.2
1.0,1,3.0,3014.0,2,2,5,4.0,3014.0,1070 sq.ft.,32.26 L,25.0,1.0,2.0,,,,2,22.69924,88.38115,mihir kunja ,2,2,9.5
1.0,1,3.0,3341.0,2,2,5,4.0,3341.0,1045 sq.ft.,34.92 L,25.0,1.0,3.0,,,,2,22.69924,88.38115,shyam kunja ,2,2,9.5
1.0,1,2.0,3055.0,2,2,5,4.0,3055.0,881 sq.ft.,26.91 L,25.0,1.0,2.0,,,,2,22.69924,88.38115,mihir kunja ,2,2,9.5
1.0,1,2.0,3344.0,2,2,6,4.0,3344.0,770 sq.ft.,25.75 L,25.0,1.0,0.0,,,,2,22.69924,88.38115,pioneer skylark 3,2,2,9.5
1.0,1,2.0,3333.0,0,3,6,4.0,3333.0,834 sq.ft.,27.8 L,,0.0,2.0,0.0,0.0,0.0,2,22.487858,88.41089,on request,2,2,0.0
1.0,1,2.0,3345.0,0,1,6,4.0,3345.0,770 sq.ft.,25.76 L,43.0,1.0,0.0,,,,2,22.487858,88.41089,on request,2,2,0.0
1.0,1,3.0,3522.0,2,2,5,4.0,3522.0,1158 sq.ft.,40.79 L,25.0,1.0,2.0,,,,2,22.69924,88.38115,rabindra bhavan,2,2,16.9
1.0,1,1.0,3311.0,0,0,5,4.0,3311.0,532 sq.ft.,17.62 L,25.0,1.0,0.0,,,,2,22.69924,88.38115,mira apartment ,2,2,9.5
1.0,1,2.0,3326.0,0,0,5,4.0,3326.0,850 sq.ft.,28.27 L,25.0,1.0,3.0,,,,2,22.69924,88.38115,shyam kunja ,2,2,9.5
1.0,1,2.0,3691.0,0,4,1,4.0,3691.0,772 sq.ft.,28.5 L,25.0,1.0,4.0,,,,2,22.69924,88.38115,pioneer skylark 3,2,2,9.5
1.0,1,3.0,6370.0,2,8,1,4.0,6370.0,1240 sq.ft.,79 L,50.0,1.0,1.0,,,,3,22.5019444,88.4020459,shivaya 1240,2,2,37.6
1.0,1,,395.0,0,0,0,3.0,395.0,720 sq.ft.,2.85 L,12.0,0.0,0.0,,,720.0,3,22.4439029807,88.2978736068,vriddhica heritage,2,3,21.1
1.0,1,,194.0,0,1,0,3.0,194.0,2880 sq.ft.,5.6 L,12.0,0.0,0.0,,,2880.0,3,22.4439029807,88.2978736068,vriddhica heritage,2,3,13.3
1.0,1,,272.0,0,7,0,3.0,272.0,720 sq.ft.,1.97 L,12.0,0.0,0.0,,,720.0,3,22.4439029807,88.2978736068,,2,3,13.3
1.0,1,,449.0,0,8,0,3.0,449.0,1080 sq.ft.,4.85 L,15.0,0.0,0.0,,,1080.0,3,22.4606071,88.3129969,vriddhi fresco fountain city,2,3,13.3
1.0,1,1.0,4424.0,2,1,2,17.0,4424.0,565 sq.ft.,25 L,49.0,1.0,15.0,565.0,,,3,22.485966,88.396453,ambuja upohar the condoville,2,2,24.1
1.0,1,3.0,3299.0,2,5,1,4.0,3299.0,1070 sq.ft.,35.3 L,15.0,1.0,2.0,,,,3,22.36686,88.43711,mayfair platinum,2,2,105.5
1.0,1,2.0,7177.0,2,2,6,14.0,7177.0,1240 sq.ft.,89 L,15.0,1.0,2.0,,,,1,22.5936264,88.4766028,jain dream one,2,2,79.49999999999999
1.0,1,3.0,7147.0,2,5,6,17.0,7147.0,1469 sq.ft.,1.05 Cr,12.0,2.0,12.0,,1102.0,,2,22.614686,88.390668,meridian splendora,2,2,88.8
1.0,1,3.0,7222.0,2,2,1,17.0,7222.0,1523 sq.ft.,1.1 Cr,12.0,2.0,10.0,,1142.0,,2,22.614686,88.390668,meridian splendora,2,2,52.5
1.0,1,4.0,6933.0,2,1,1,17.0,6933.0,1947 sq.ft.,1.34 Cr,12.0,2.0,4.0,,1460.0,,2,22.614686,88.390668,meridian splendora,2,2,94.19999999999999
1.0,1,3.0,7040.0,2,2,1,17.0,7040.0,1463 sq.ft.,1.03 Cr,12.0,2.0,5.0,,1098.0,,2,22.614686,88.390668,meridian splendora,2,2,94.69999999999999
1.0,1,4.0,10851.0,2,7,5,20.0,10851.0,2350 sq.ft.,2.55 Cr,7.0,2.0,17.0,1508.0,,,1,22.570637,88.4617767,ps one 10,2,2,119.1
1.0,1,4.0,10243.0,2,8,5,20.0,10243.0,2050 sq.ft.,2.1 Cr,7.0,2.0,18.0,1243.0,,,1,22.570637,88.4617767,ps one 10,2,2,115.6
1.0,1,3.0,18975.0,2,7,5,20.0,18975.0,1900 sq.ft.,2 Cr,7.0,2.0,18.0,1054.0,,,1,22.570637,88.4617767,ps one 10,2,2,119.6
1.0,1,3.0,10400.0,2,5,5,20.0,10400.0,1250 sq.ft.,1.3 Cr,7.0,1.0,18.0,782.0,,,1,22.570637,88.4617767,ps one 10,2,2,128.29999999999998
1.0,1,4.0,8634.0,2,0,6,14.0,8634.0,2490 sq.ft.,2.15 Cr,15.0,1.0,2.0,,,,1,22.5935271,88.4771723,jain dream one,2,2,68.5
1.0,1,3.0,8702.0,2,2,6,14.0,8702.0,1310 sq.ft.,1.14 Cr,15.0,1.0,2.0,,,,1,22.5935333,88.4771772,jain dream one,2,2,73.2
0.0,0,1.0,28.0,1,5,2,17.0,28.0,565 sq.ft.,"16,000",49.0,1.0,9.0,565.0,,,3,22.485966,88.396453,ambuja upohar the condoville,1,2,61.5
1.0,1,3.0,6570.0,2,2,1,21.0,6570.0,1522 sq.ft.,1 Cr,35.0,2.0,20.0,1250.0,,,1,22.6006912,88.4694535,dlf new town heights,2,2,61.5
0.0,0,2.0,19.0,4,4,1,33.0,19.0,1257 sq.ft.,"25,000",4.0,1.0,3.0,,,,1,22.5669392,88.514831,dlf new town heights,1,2,38.599999999999994
1.0,1,1.0,5149.0,2,0,1,4.0,5149.0,436 sq.ft.,22.45 L,11.0,1.0,1.0,,,,1,22.5699357,88.5100955,on request,2,2,52.0
1.0,1,3.0,6215.0,2,2,1,14.0,6215.0,901 sq.ft.,56 L,11.0,1.0,5.0,,,,1,22.5701926,88.5100398,sukhobristi shapoorji,2,2,61.5
1.0,1,3.0,6226.0,2,0,1,14.0,6226.0,901 sq.ft.,56.1 L,11.0,1.0,6.0,,,,1,22.5701926,88.5100398,sukhobristi shapoorji,2,2,61.5
1.0,1,3.0,6209.0,2,0,1,14.0,6209.0,901 sq.ft.,55.95 L,11.0,1.0,5.0,,,,1,22.5701926,88.5100398,on request,2,2,61.5
1.0,1,3.0,6231.0,2,0,1,14.0,6231.0,901 sq.ft.,56.15 L,11.0,1.0,6.0,,,,1,22.5701926,88.5100398,on request,2,2,61.5
1.0,1,1.0,5151.0,2,0,1,4.0,5151.0,437 sq.ft.,22.51 L,11.0,1.0,2.0,,,,1,22.5730323,88.5078391,sukhobristi shapoorji,2,2,52.0
1.0,1,1.0,5080.0,2,2,1,4.0,5080.0,437 sq.ft.,22.2 L,11.0,1.0,2.0,,,,1,22.5730587,88.5077712,on request,2,2,52.0
1.0,1,1.0,5148.0,2,0,1,4.0,5148.0,437 sq.ft.,22.5 L,11.0,1.0,1.0,,,,1,22.5727479,88.508621,sukhobristi shapoorji,2,2,43.3
1.0,1,1.0,5034.0,2,2,1,4.0,5034.0,437 sq.ft.,22 L,11.0,1.0,1.0,,,,1,22.5710794,88.5095732,on request,2,2,44.9
1.0,1,2.0,4461.0,0,3,6,12.0,4461.0,650 sq.ft.,29 L,8.0,1.0,8.0,,,,1,22.569511,88.51369,sapurjee sukhobisti,2,2,0.0
0.0,0,3.0,18.0,2,6,1,14.0,18.0,901 sq.ft.,"16,505",26.0,1.0,2.0,,,,1,22.498705,88.41619,on request,1,2,61.5
1.0,1,3.0,6215.0,2,8,1,14.0,6215.0,901 sq.ft.,56 L,26.0,1.0,2.0,,,,1,22.498705,88.41619,on request,2,2,61.5
0.0,0,1.0,17.0,2,4,1,4.0,17.0,480 sq.ft.,"8,505",26.0,1.0,2.0,,,,1,22.498705,88.41619,on request,1,2,44.9
1.0,1,1.0,4583.0,2,8,1,4.0,4583.0,480 sq.ft.,22 L,26.0,1.0,2.0,,,,1,22.498705,88.41619,on request,2,2,44.9
1.0,1,1.0,3541.0,2,3,1,4.0,3541.0,480 sq.ft.,17 L,26.0,1.0,4.0,,,,1,22.498705,88.41619,on request,2,2,44.9
0.0,0,1.0,18.0,2,2,1,4.0,18.0,480 sq.ft.,"9,000",26.0,1.0,4.0,,,,1,22.498705,88.41619,on request,1,2,44.9
0.0,0,1.0,15.0,2,7,1,4.0,15.0,480 sq.ft.,"7,504",26.0,1.0,4.0,,,,1,22.498705,88.41619,on request,1,2,44.9
1.0,1,1.0,3539.0,2,2,1,4.0,3539.0,480 sq.ft.,16.99 L,26.0,1.0,4.0,,,,1,22.498705,88.41619,on request,2,2,44.9
1.0,1,1.0,4583.0,2,0,1,4.0,4583.0,480 sq.ft.,22 L,11.0,1.0,2.0,,,,1,22.569,88.510296,sukhobristi shapoorji,2,2,44.9
0.0,0,3.0,18.0,2,0,1,14.0,18.0,901 sq.ft.,"17,000",35.0,1.0,10.0,,,,1,22.6006912,88.4694535,on request ,1,2,61.5
0.0,0,3.0,18.0,2,4,1,14.0,18.0,901 sq.ft.,"16,500",11.0,1.0,2.0,,,,1,22.569305,88.510345,sukhobristi shapoorji,1,2,61.5
1.0,1,3.0,6215.0,2,5,1,14.0,6215.0,901 sq.ft.,56 L,11.0,1.0,2.0,,,,1,22.569305,88.510345,sukhobristi shapoorji,2,2,61.5
0.0,0,1.0,15.0,2,3,1,4.0,15.0,480 sq.ft.,"7,500",11.0,1.0,4.0,,,,1,22.569,88.510296,sukhobristi shapoorji,1,2,44.9
1.0,1,1.0,3750.0,2,1,1,4.0,3750.0,480 sq.ft.,18 L,11.0,1.0,3.0,,,,1,22.569,88.510296,sukhobristi shapoorji,2,2,29.8
0.0,0,1.0,16.0,2,2,1,4.0,16.0,480 sq.ft.,"8,000",11.0,1.0,3.0,,,,1,22.569,88.510296,sukhobristi shapoorji,1,2,44.9
1.0,1,1.0,3541.0,2,8,1,4.0,3541.0,480 sq.ft.,17 L,11.0,1.0,4.0,,,,1,22.569,88.510296,sukhobristi shapoorji,2,2,44.9
0.0,0,1.0,18.0,2,6,1,4.0,18.0,480 sq.ft.,"9,000",11.0,1.0,1.0,,,,1,22.569,88.510296,sukhobristi shapoorji,1,2,44.9
1.0,1,1.0,4604.0,2,6,1,4.0,4604.0,480 sq.ft.,22.1 L,11.0,1.0,1.0,,,,1,22.569,88.510296,sukhobristi shapoorji,2,2,44.9
0.0,0,1.0,17.0,2,2,1,4.0,17.0,480 sq.ft.,"8,500",11.0,1.0,1.0,,,,1,22.569,88.510296,sukhobristi shapoorji,1,2,44.9
1.0,1,1.0,4583.0,2,1,1,4.0,4583.0,480 sq.ft.,22 L,11.0,1.0,1.0,,,,1,22.569,88.510296,sukhobristi shapoorji,2,2,44.9
1.0,1,3.0,6222.0,2,0,1,14.0,6222.0,900 sq.ft.,56 L,11.0,1.0,9.0,,,,1,22.569,88.510296,sukhobristi shapoorji,2,2,61.5
0.0,0,2.0,23.0,1,1,1,33.0,23.0,1000 sq.ft.,"23,001",15.0,2.0,1.0,,,,1,22.6006912,88.4694535,elita garden vista phase 2,1,2,97.29999999999998
1.0,1,2.0,8000.0,1,5,1,33.0,8000.0,1000 sq.ft.,80 L,15.0,2.0,1.0,,,,1,22.567095,88.51997,elita garden vista phase 2,2,2,97.29999999999998
0.0,0,3.0,18.0,1,3,1,33.0,18.0,1750 sq.ft.,"32,000",15.0,2.0,23.0,,,,1,22.6006912,88.4694535,elita garden vista phase 2,1,2,97.29999999999998
1.0,1,3.0,7200.0,1,1,1,33.0,7200.0,1750 sq.ft.,1.26 Cr,15.0,2.0,23.0,,,,1,22.6006912,88.4694535,elita garden vista phase 2,2,2,97.29999999999998
0.0,0,3.0,18.0,1,6,1,33.0,18.0,1585 sq.ft.,"30,000",15.0,2.0,11.0,,,,1,22.566692,88.51896,elita garden vista phase 2,1,2,97.29999999999998
